crop_type,harvest_age_days,avg_temperature,avg_humidity,cold_chain,transport_time_hours,storage_days,handling_type,historical_spoilage_rate,spoilage
onion,1,18.368142282204303,51.52362117276593,1,33.87859026698069,3.662281472627512,automated,0.20610012186804078,0
wheat,6,13.875233357293311,61.75604688861541,1,22.891199188402595,6.294017019115115,semi,0.21983969748041166,1
wheat,7,12.986395384263254,65.06375529536744,1,25.065486078500015,5.086256148268925,manual,0.17188189260124997,0
onion,2,28.095764968440026,77.81169421657147,1,7.435184727796157,3.5681971502983445,manual,0.060129881359917495,0
onion,8,25.708016414578353,50.45799380774908,0,17.02780337660254,2.8251262953560334,manual,0.2140322010918005,0
tomato,6,17.607523509891074,78.3279769824352,0,9.82321954841886,2.830622896995742,automated,0.2605096959013803,0
onion,4,24.128501763175436,50.31667374675796,1,39.59640955744786,1.5841300030586418,semi,0.23008106933160039,1
onion,5,24.76696945547225,33.32597933647403,0,43.99343336288411,0.12128180228987939,automated,0.25748947973882963,1
wheat,8,15.850269413158475,63.25125906028747,1,26.235393286745502,4.024374117449743,automated,0.10012738088772187,0
onion,3,29.56279185644952,65.27413949368886,0,35.20490990410837,1.4869031276625062,semi,0.27222198491412064,0
tomato,3,33.42758069158271,86.0724147373116,1,6.708844232634991,1.4582884240962901,automated,0.1305483626619907,0
onion,4,33.74390622668557,73.56367956374847,0,29.601128234030202,0.8776686007353635,semi,0.05335120356299776,1
wheat,1,28.07409492110365,85.06635914966637,1,34.031178004758765,1.3271684312368492,semi,0.26084791158226767,0
wheat,9,25.349157475570422,84.50083261458057,0,22.280102087035836,0.22252404688596372,manual,0.28545531724118167,1
onion,8,11.830214290161846,66.27444661549453,0,12.433834970122835,4.7196201482397235,manual,0.21388954935433718,0
wheat,8,18.634938965548177,61.66572392018685,0,42.236602465445394,2.8097798141888597,manual,0.10785915761585617,1
tomato,6,12.798143403345097,63.44645802981599,1,35.91670983782495,3.9306721914120155,semi,0.1129361160706326,1
tomato,7,38.91469482635421,88.69984846063487,0,43.293292246912166,4.458703326145597,manual,0.16664821835890486,1
onion,6,14.052404386772821,76.39006150481754,0,39.4649244323977,6.807391935933114,semi,0.27445776990035486,1
onion,9,14.553262295533061,36.37595428754375,0,47.54759819020654,0.4778610609885069,automated,0.0873994140368896,1
onion,3,36.687298549914765,76.705704406884,1,10.0321184610791,2.925423793820066,manual,0.2564934173958717,0
wheat,3,38.317848504293735,40.23228293389355,0,5.077145086786782,1.7212855346853673,semi,0.12282570217628759,0
tomato,3,32.97487117704729,56.84103294033754,0,16.83913119285115,3.336983522997699,semi,0.25214654235727446,0
tomato,3,10.162147710180097,42.62758033059205,0,7.063196226093168,6.443306104297218,semi,0.2800677994003847,0
wheat,9,10.040388128696911,71.3749839319938,1,25.587115306592544,5.067889856737059,semi,0.15687346799858004,0
tomato,4,21.343023093623522,82.63858417158214,1,30.752358554163898,4.633647105359254,manual,0.14126266352638273,0
onion,7,14.301861100326775,47.42171312200085,1,28.179564913149974,3.088721135018242,manual,0.25055532974282546,0
onion,9,10.551584264547918,34.92064447249126,1,13.184286363342697,4.697787488621051,manual,0.1823707205948485,0
onion,7,23.922000682135142,47.9095858844978,1,43.71472945553345,0.22662764092085663,semi,0.22111226211579926,0
tomato,9,38.29185692220915,70.34171147593166,0,1.9951010955627873,4.103670704209261,automated,0.2057073092402949,0
onion,3,19.71458724707294,49.725607653267,1,17.35662762688417,3.8764359381947378,semi,0.08822221141119908,0
wheat,4,29.834220352860896,46.6867300532282,1,34.79264634370887,2.4264830237423496,automated,0.2611975900723904,0
wheat,8,29.567060593973224,41.066111435055895,1,37.04565953841049,1.4105988779687588,manual,0.09894377785328405,0
tomato,6,17.532403109955034,59.85098561246601,1,20.557571588297417,5.652888856995107,semi,0.2830705360176952,0
wheat,5,29.51275746471593,46.55692968943126,1,1.7947612230492531,0.37703480118567534,semi,0.11264282285553696,0
wheat,4,16.370019228606736,73.86062094836899,1,30.048052918815657,0.48771005096511444,manual,0.23347024331843547,0
tomato,8,13.660222407306671,34.59734411953217,1,3.9654500156111383,3.083652207889026,semi,0.12116384837339801,0
onion,1,31.041498566790704,69.84198198667906,0,6.069221479215181,1.7678818318602354,automated,0.12944635214671596,0
onion,9,13.403224513117502,44.253600874066194,0,31.561783823370927,5.218166894549142,automated,0.12750046319557634,1
onion,1,39.90727655768066,59.35675566309619,0,15.686951328714176,4.439330538448337,automated,0.2369730635065208,0
tomato,8,15.50357203450688,47.165395321875636,0,17.357417177287886,5.40774357288642,semi,0.1892037794923483,1
wheat,4,27.824255882693727,73.36612056064774,1,23.879932618212443,2.2727526943646077,semi,0.2707381139618743,0
onion,9,22.34123714237768,86.7184224150982,0,46.993184558390574,5.1836325773250715,automated,0.12684317980101123,1
onion,5,13.791592672170014,85.02460676818879,0,46.37578437471939,6.036122652184792,semi,0.2229981305141861,1
tomato,3,10.835317227322403,65.00557290864546,1,20.56426696992353,2.416921460930002,automated,0.23823714991577766,0
onion,9,28.681968468784998,57.7566181954187,1,13.478463209259262,2.3792707481328335,manual,0.08787052825748955,0
tomato,9,34.202726913673786,79.09803056636291,1,15.221831175213442,6.299659827344984,automated,0.15014733932995278,0
wheat,4,35.26046984520232,70.9995817576638,0,13.632721013595393,0.34853177231396393,manual,0.17070437358760276,0
tomato,4,24.481404192308034,41.01384685301597,0,26.015552935663692,2.4513258401159104,manual,0.1389218474735936,1
tomato,8,33.323664015471564,79.25515281678001,1,29.52241096664364,0.8307074445026286,manual,0.13052814899228454,0
tomato,2,30.18541400465634,55.73306336368261,1,23.972631246794304,0.20286413174983364,automated,0.2216049734994105,0
tomato,9,31.727635824973998,41.339139598270506,0,20.17573502566316,0.7900859235277549,automated,0.10396659941487214,0
wheat,6,24.777970156654423,46.907841023789544,1,10.930396765787075,3.0187205382619386,semi,0.22734768631278218,0
wheat,9,29.00235220726381,46.05162181490054,1,23.677762794959328,4.808692484594535,semi,0.2837610490976826,0
onion,8,34.16577740728171,61.15241847620761,1,17.03182754871553,2.0249769710937406,manual,0.19129938029443777,0
wheat,7,21.936525266710692,44.06220544067253,1,26.454986751522117,5.947727151807873,automated,0.2028585591848685,1
wheat,1,34.17936702602751,37.413989244094566,0,32.733902529046325,3.0633094011684503,semi,0.06723317553102227,1
onion,3,27.760505283671886,37.421451036825644,1,30.765672198520697,6.7775963567322055,semi,0.2661192259044571,0
wheat,2,14.977030731123588,64.9965718283458,1,22.73703988906289,6.6790896861059,semi,0.12136194679996638,0
tomato,5,10.74052471673754,74.08555733096271,0,27.134463941158163,5.412933558667706,automated,0.2037627913821412,0
tomato,5,20.88260801197456,49.29198053030045,1,14.388238155155705,6.526838473026327,semi,0.2947780424362006,0
onion,5,26.400889848890195,32.07904258884103,0,2.1392921740523154,4.9496725331277815,manual,0.19887565014320197,0
onion,4,35.19461056610465,37.63349321622064,1,30.375914345900892,6.26908232993827,automated,0.23117737186609438,1
onion,5,13.824570404207385,84.88167362022342,0,12.870722279471286,1.6553160215641456,semi,0.161329904555938,0
tomato,3,34.006190430507374,59.61261957536718,1,32.440824373208905,2.4179414012375906,semi,0.06509146087876434,0
wheat,1,35.890271382016806,57.21436857691049,0,36.10939948105709,5.270510462034031,automated,0.24939983737244714,1
tomato,5,14.520624610025013,32.282950698605454,1,44.048604066877715,2.9719286674458996,semi,0.05874971031599642,1
onion,9,35.54782957912657,73.71822133901395,1,46.03177138754181,5.8612920367716255,semi,0.22516445722196354,1
wheat,9,39.74360703528376,61.68408485592474,1,1.4947241765559678,6.143472101114425,manual,0.05573039328740924,0
wheat,4,31.805164931447127,42.12485616519125,1,47.547587839667955,2.098106393046474,automated,0.26557630914416763,0
tomato,3,33.54309045474964,36.60442561086343,1,33.10186096922556,5.764155657327015,semi,0.08940900895824515,0
onion,1,39.832458026766204,53.00327181791991,1,31.245635537586896,1.0798498974560504,automated,0.17856787386063777,0
tomato,2,28.16443751577836,80.22971785170154,0,1.7150154741817043,2.3393769807579434,automated,0.19928767612078685,0
wheat,8,19.23659146048748,81.91767355206147,0,41.477970358676664,3.625754657849723,manual,0.16438635184335304,1
tomato,1,35.12592502228167,66.1707828237382,0,7.8380980206478394,1.5851063347272452,manual,0.13519087233722182,0
tomato,8,28.434573325348936,73.65218563380856,0,40.35451723485293,4.054874807026395,automated,0.16695357404524291,1
onion,7,27.435862711628697,36.909347244172224,1,1.731439674159652,4.050865551023526,manual,0.1278539384702897,0
onion,8,17.609066665421146,65.2875639280713,0,31.36032033746058,1.4483202639563402,manual,0.1595305867702158,1
wheat,6,32.690028087486596,70.01794220923091,1,21.435672087181906,5.5694894141981965,semi,0.13972824774950765,0
tomato,9,12.450018275802888,42.04277057482753,1,10.43603626578875,4.421511425880478,manual,0.1915512058767863,0
tomato,3,37.72861212383984,82.80928397461554,1,6.055385413210403,2.22432354777468,manual,0.10948104056124587,0
tomato,4,19.774703823114542,41.699804251261185,1,21.686001737677344,1.6252934842920435,semi,0.2971641387285031,0
wheat,6,13.833239583699713,48.808641590787026,1,6.795372850106964,6.1512509718414545,semi,0.1752174883455414,0
wheat,8,23.270995993072564,67.23341082140752,0,23.862990749479234,5.850195716572569,automated,0.09854051935362741,1
onion,5,11.274097277695995,68.30100390784385,0,30.385201756684058,1.6083247239886842,manual,0.1692666873918181,1
onion,3,30.53878582794899,71.96308445924203,1,39.887057099545835,0.2492365856155614,semi,0.2666037823812061,0
onion,6,37.081165313360685,36.72070278409234,1,32.89652354759473,5.631728170201867,manual,0.0554516982810989,0
tomato,4,35.11789021415527,80.96786579571332,1,4.0643890351890715,4.308559886855302,automated,0.21988852977682222,0
tomato,9,13.821084203436431,61.97082793699559,1,15.449329029748348,0.7061741963742179,manual,0.186991949198482,0
onion,3,13.788134113231955,58.279307646304105,1,14.53499457282752,4.111507443532266,manual,0.09238949859253388,0
tomato,4,34.40303446972792,88.86585747081057,1,44.00652390314096,3.16527879753186,manual,0.2543691098262302,1
onion,7,37.72762823809347,74.42269781646118,0,41.785756086459884,5.421852292315841,semi,0.1422211555935014,1
wheat,7,23.820094895004672,37.080361597162494,1,18.396952162469596,1.46359389511111,semi,0.12345050720387686,0
onion,4,24.969133507412977,75.39235003357444,1,4.344297026481311,3.1720972101351856,automated,0.25703129796422525,0
wheat,6,19.547861241571777,35.71493603837217,0,43.02304393682247,1.0937087997634172,manual,0.20963126154791617,1
tomato,3,36.82795354769242,31.64823375077909,0,42.7449277893168,6.702690594675927,automated,0.2745647709187061,1
onion,6,29.347087158770677,54.21755371619383,1,41.173068205444075,5.451167098476149,automated,0.20747092591779986,1
tomato,2,18.647547315021054,89.61469036915312,0,40.71883697356858,5.157056985509776,semi,0.2352044144830288,1
wheat,8,18.963486131627548,40.493036171691756,0,23.57193805104927,4.831446655145614,manual,0.2591114740649032,1
wheat,2,36.73600219190807,70.3586606116074,1,9.339287655731116,2.963355097264672,manual,0.06368490897748423,0
wheat,7,10.409020717174645,40.40376397236716,0,23.441938371734103,6.462976909922013,automated,0.2440122397173451,1
tomato,9,19.68179718179915,73.48721849750316,1,24.24609522146485,0.5104190834890378,manual,0.20342662046239418,0
tomato,1,26.63070043649107,60.32122009426956,0,24.026792402508452,5.622813501752663,semi,0.06737694912879831,0
tomato,8,14.446523862979738,70.79830260536258,1,26.322311547410457,1.5066291247401287,automated,0.1771444804671788,0
tomato,7,12.762962625987694,42.172390554854076,1,13.10988008058429,2.268195689436936,automated,0.07061451949598847,0
wheat,6,34.458289932716795,74.73769995123013,1,18.213335513279908,3.636008102771158,semi,0.2339868004308056,0
wheat,6,36.832131659455214,89.7371435773624,0,21.406769822283067,5.478585077389057,semi,0.18662542847447078,1
onion,6,34.708192623945685,69.93903003755759,1,7.162696847275494,5.869744353576157,semi,0.2883933843530743,0
onion,9,36.96363669212043,59.60879988437266,1,22.402114324390524,4.086125751120874,semi,0.09578384289294246,0
tomato,2,26.593359131751146,85.39043931715588,1,39.09207200227087,2.8212484225427965,semi,0.20150836313009463,0
wheat,1,34.36774362971026,30.951110533912576,1,39.918798508445185,6.625516949822471,semi,0.10289553364262284,0
wheat,6,21.52127915173301,73.79541115714926,1,20.343497279348426,1.7256490708755783,automated,0.2035162461818496,0
wheat,8,29.988035844371154,83.32479100882878,1,25.383990667964614,5.621662031164448,manual,0.2306624255902141,0
onion,3,39.66506594167494,33.700475017257446,0,2.581565610347662,4.284347350137073,manual,0.23057608233238464,0
onion,1,16.771831715173825,57.003850224945495,0,32.698330154024056,2.6382651181964962,automated,0.25376849767065246,1
wheat,9,21.69699238873242,42.28316723699994,1,20.016476498502563,0.009575890544757604,manual,0.26338755698957916,0
wheat,1,24.40142131930257,63.991089935269805,0,21.93745110491725,3.1261951094403875,manual,0.06931793156679426,0
wheat,3,14.140464610601551,68.97257751621963,1,42.06261817744894,1.9370399827960947,automated,0.13581678926810103,0
onion,8,12.431158313951704,48.1573909757253,1,22.70621842434859,0.7304262932789243,manual,0.2217806300899514,0
wheat,3,34.891685989648735,57.59890018068605,1,1.9960355727090797,0.5261099573665939,manual,0.17464657184780302,0
wheat,4,39.30383118482759,46.760369116593566,0,11.692071870845933,2.4329082911812137,automated,0.09766898668869788,0
tomato,8,22.14175191488976,52.16346986730683,0,23.35416887248817,4.30330172118454,manual,0.18817739254167448,0
tomato,1,12.629495085839597,39.572397401305416,1,20.94662575918118,5.862635207553415,semi,0.15185891319153594,0
onion,6,11.974352820717295,83.13356661513788,1,41.43739645218259,1.2849427146312884,automated,0.1475095694135763,0
wheat,1,36.73954619080896,30.600624633548186,1,26.480462937389834,2.9725077991633473,manual,0.25243842935891597,0
wheat,1,23.9144274918304,82.94455118662731,0,33.412879870010684,2.7436929809950654,manual,0.15189958345804533,1
tomato,8,19.600819496871758,64.30073270098431,0,23.058194961043093,3.5937580644596094,semi,0.05661362637010604,0
onion,4,24.293838137181986,49.89947065062105,0,21.66381950078075,5.66711089566687,automated,0.06451583472277282,0
tomato,1,19.54912284077042,73.38342752761979,1,21.97547341829451,3.8755165259946436,automated,0.2640610104229051,0
tomato,7,24.6710732592286,60.46512911175986,0,20.313313775610425,5.926584394516059,manual,0.29015020250313034,0
tomato,5,35.786691907538106,59.946519486456395,0,26.31341913514756,3.6298622924828443,semi,0.22210233411392688,1
tomato,5,27.76904113186287,36.60853697513799,0,12.770839882419374,4.2269315562689,semi,0.14109207352502007,0
wheat,1,30.83961318430526,53.370961556724524,0,42.87959411056558,3.0616826974509284,semi,0.2846500789486819,1
wheat,6,20.940120287030098,44.4638607514042,1,16.65502076041203,5.761669062069435,semi,0.21570077159393397,0
tomato,9,32.15517635531556,30.94175433577678,1,7.9336202063353,6.466790444552569,semi,0.26108338729983444,0
onion,9,29.99851254638117,51.60597784692679,0,5.537872494094021,4.4740131668620196,semi,0.24146307600925232,0
onion,8,13.586859932561694,35.38932776553629,0,1.6308770106459978,5.745477144210327,automated,0.1447848289431481,0
onion,5,27.179285593467537,45.40980226351111,0,20.87423569264249,0.41302333799370206,manual,0.16967555021269637,0
onion,1,17.70230488929274,35.55099727098567,0,9.81771646163496,6.342782260126603,manual,0.09653303859202488,0
tomato,9,34.12287008900778,36.05649753338393,0,2.017451421600652,1.322475467873872,semi,0.12300352511018352,0
wheat,1,22.778131254008184,41.9406776649113,1,25.440918675607616,1.7956429912806555,automated,0.24453141532163042,0
onion,8,39.840524955894615,89.99095466918402,0,32.958991786585784,0.3733104774472237,automated,0.2734945979707771,1
tomato,5,12.775013138168914,30.131048571434928,0,5.030299392821904,6.7578008188184135,semi,0.23111510581285294,0
onion,3,33.41043588220475,68.32035816722431,0,22.663276327224,5.964075946418634,manual,0.1662934241641596,0
onion,7,30.211052006264694,38.47462188159344,1,35.95054789423509,6.3922922286375865,semi,0.07162731723493689,0
tomato,7,33.024964917721164,85.23768820264655,1,47.33292058739598,5.9305131743201045,automated,0.06423698717461206,1
wheat,9,19.22589386471369,35.617973600017756,1,32.357946198200366,3.356713869049022,semi,0.14358139115321344,0
wheat,7,24.761634681472017,87.30379122757418,1,12.507458888047466,6.4685735386353445,manual,0.1659554296919158,0
tomato,3,33.89525559171125,66.65558324900869,1,34.67802106961298,6.786309742990318,manual,0.20228015555332424,0
wheat,1,16.97623994862565,30.076084614929414,0,29.10268306053201,3.5179688375257827,automated,0.051622380346749305,1
tomato,8,16.780995903659562,83.64043187500836,1,10.954566563332744,1.2293734693018674,semi,0.2974307226165766,0
tomato,3,26.53152859884797,61.3027080820151,0,41.00220881483507,4.610357562741661,semi,0.14098472085101071,1
tomato,8,25.706907385895676,45.76018411982908,1,21.08800807969724,6.828068028974994,automated,0.26202366595028037,0
wheat,8,18.467874112387985,76.0367506509378,1,46.21294977250392,6.105028019012125,semi,0.18374167641635109,1
tomato,5,18.942269515744684,85.5999332332122,1,34.976347350045565,6.032706233021353,automated,0.08260986363333662,0
onion,1,18.335354896196964,59.02144938880764,1,31.29446826769564,6.536726117650974,semi,0.2493913881336305,0
wheat,7,33.14536185995463,48.93320846658665,1,35.23258336139841,6.257665823867829,manual,0.227456768729969,0
wheat,5,29.55702596687382,77.33670743609561,1,23.470559884456414,5.4339716481280504,automated,0.18185902123230702,0
wheat,8,34.97251550230758,70.90712986730728,1,24.745644456678676,5.027909825132791,semi,0.17863827283344502,0
wheat,9,39.26419084942066,83.32514902501634,1,41.00674711590297,1.8533702162132804,semi,0.07186990143773202,0
onion,7,24.224928888159592,71.55084076567158,1,33.00364122224463,4.349380149999145,semi,0.21396223714346851,0
wheat,7,12.000816442163465,44.61170033397218,1,43.17043628400716,3.6504203519412264,automated,0.27781128893857493,1
wheat,1,11.442769312361063,85.89955498554114,1,42.86885741799062,6.033608641066938,manual,0.07331122980533959,0
tomato,4,18.869951178148575,36.29014483235948,0,46.89503160007971,3.441988014430504,semi,0.11587786266222623,1
wheat,2,37.97633768057352,46.076565006410874,0,33.91008896573071,0.8941993447988237,automated,0.2755769933605247,1
onion,2,25.696391649126248,61.211676463433136,1,24.608180730101875,0.03480739725644422,semi,0.12108597745494833,0
onion,2,18.153595482403873,63.94452156425408,1,8.816649909826872,4.7451118432806565,manual,0.21348591804498157,0
onion,4,21.975003835330586,30.918635197614325,1,34.152886303428616,3.8493587098901303,manual,0.18370454123578606,0
onion,1,27.957853222140123,76.8343635492564,1,14.704152687716743,2.3167403305091385,manual,0.19908190125096553,0
wheat,4,29.588489744135266,51.69643910552337,1,14.298535697754568,1.1828050502652325,automated,0.15394722539431327,0
wheat,2,14.617585293487151,54.38511246012827,0,12.1995254930592,3.267007256827315,semi,0.12499786763842778,0
onion,5,39.31095029635528,78.56217266621675,0,42.13073669551816,0.7020053073523396,automated,0.062133362682417245,1
onion,3,26.343166809483666,52.75700350365267,0,41.79432899406144,2.352759424548002,semi,0.23607023482354106,0
wheat,8,14.070649533768378,32.83349258968529,0,30.655610908892733,2.654483343649441,automated,0.23652336554855669,1
onion,4,36.80905760038401,40.586386228221016,1,23.230106124424584,3.259330863865735,semi,0.2176814350196808,0
tomato,1,12.239152932382865,87.35419034329094,1,32.589379624643556,3.2663452593719278,automated,0.21090844702990513,0
onion,1,37.23206299532538,34.22432174415085,1,29.539784164024365,1.7990395043199405,semi,0.11092928304188156,0
onion,3,39.89696968866947,51.295872058080974,1,20.539509671199205,5.951476871213913,automated,0.055586233441572805,0
tomato,9,31.012953974695115,60.190750023080675,0,18.842650771824815,2.488804543797219,manual,0.2521788492213599,0
tomato,7,33.113416632219696,59.59684964031361,0,18.99133248283146,1.6071111622476142,automated,0.1727846339239567,1
wheat,2,20.11908509402459,30.237596580728564,1,28.6892699483338,1.2306691838741317,manual,0.1267095326756546,0
wheat,9,38.247305582018015,60.069763887449426,0,31.440459737678815,2.258048761523349,manual,0.07548297669514252,1
tomato,2,25.89141898325103,53.02634747864455,0,22.231862415225773,0.4728701808427406,semi,0.0656803977253471,0
tomato,3,31.971653397926644,88.32476012847343,1,46.52849816001302,0.23035266086680162,manual,0.13721668044879431,0
wheat,2,37.72323147733839,39.54954503962979,0,4.940748746210609,4.235995377620074,manual,0.2511842661917351,0
onion,3,39.25539927926525,51.2492518055697,1,17.31121021982752,4.334029952344331,semi,0.2796809373334576,0
tomato,6,34.99613069790023,55.168889105389184,0,20.696510106895722,3.7071174184680276,automated,0.27418784115326617,1
wheat,9,19.0905252094609,53.441612226056925,0,1.7953031428523265,5.33599636662207,automated,0.2800002086874137,0
onion,9,38.996425496562466,69.94984965911175,0,18.152987820406583,0.27405380993954587,manual,0.2769313357823357,0
tomato,7,28.843585937307154,42.93077145286613,0,13.8643661071236,6.5518117574662735,automated,0.18180618790009895,0
onion,3,37.919274290558796,43.26429316883951,1,24.783704700691597,0.6654558627994236,manual,0.10485390963922596,0
wheat,4,30.283150774430556,73.75265691005119,1,16.811295717613653,4.718160960755155,automated,0.2495116457092051,0
tomato,6,19.217168855431616,60.01743112069078,1,35.130560342483676,0.9337761225856651,automated,0.10342824371314475,1
onion,5,21.100735724284476,54.909340563438626,1,24.96682728415948,6.159338033154547,automated,0.11680181918914227,0
tomato,2,26.514153313088215,40.152183100635106,0,7.098824974324425,3.574993008615219,manual,0.10831358045563712,0
onion,6,33.70044524679646,41.25163337473,1,36.25288223478432,0.5760547871258322,semi,0.17874560092395148,0
wheat,3,19.539476540210046,30.63309820895403,0,5.6637581158858,4.317068788900515,automated,0.13045687704227,0
wheat,8,27.391934984025763,35.48557613170256,0,40.4353108997298,0.06376960717541158,automated,0.08853901240633537,1
tomato,2,20.368749807292048,63.410321681414466,1,44.77684312205231,5.4321552490817115,automated,0.16329335297347058,0
onion,1,34.47308213905322,83.5123878005046,1,16.154928638688133,4.554094906522864,manual,0.26847680969629173,0
tomato,9,24.001842813038515,47.22988590783345,1,44.528703763357754,1.488373245544551,semi,0.19263821373749307,0
tomato,3,12.301684805586557,49.66483355376769,0,38.2713834787593,2.6232564132326557,manual,0.26958390147189676,1
onion,1,14.981575644446092,36.93633663669073,0,44.354473717177186,0.05464686142223185,automated,0.09896804626978435,1
onion,7,11.833140028588968,53.317856736426165,1,32.31469643527984,4.855786704798435,manual,0.0917434684181385,0
onion,5,24.979088380429758,32.23330227415975,0,12.075269852806828,2.2586769625680345,automated,0.19389428142460507,0
wheat,5,13.190118920446814,85.05604177571402,0,43.04259213481571,4.001122407077034,automated,0.16583222538656828,1
tomato,1,13.424199079288963,70.38668088747173,0,9.660458580024955,6.69709339540124,manual,0.2150431604117392,0
tomato,9,38.23144780115131,89.44492856359312,0,11.013845897824169,2.0962669906330946,automated,0.2486566977566954,1
wheat,7,36.17965216528167,82.96938976070962,0,13.739960536597096,6.931665188611228,automated,0.2378268239130441,0
onion,8,23.56259790434098,58.37943562188916,1,15.299576639869478,4.429098702052965,semi,0.28556529341464026,0
wheat,9,39.57415962550617,61.18110186902261,1,25.180543180158438,1.6946206639985348,manual,0.14956410228925288,0
wheat,6,10.005595845119894,41.43456279103163,1,34.53249594040007,3.0574451811488044,manual,0.1015966855620452,0
wheat,5,28.419383688201812,57.72236057037334,0,44.531784196832135,5.183171856685128,automated,0.18772815998697145,1
tomato,6,28.492845321156103,84.1816724095687,0,5.1565666047686145,3.1253453537815687,automated,0.0776857800477964,0
wheat,2,23.723291676096647,33.051205418149266,1,45.855360024727084,0.4795529713908667,manual,0.12221278083290786,0
tomato,4,21.908439188028787,81.81340817989857,1,44.30217945355023,1.1802256296777964,manual,0.10197201381578612,1
tomato,3,23.66149406441823,50.45686809855658,1,3.53796673250883,5.539084220487618,manual,0.14914092919927024,0
tomato,7,22.448813082390416,83.97076590577859,1,17.935093471503446,4.538611530026429,automated,0.07780414375055385,0
onion,9,31.914774324468983,86.45279438048908,0,39.21773934406881,3.9887783413249362,semi,0.057960436137024465,1
tomato,5,14.06066304919852,70.25189322011435,1,29.74409763753185,1.173353795287809,semi,0.21419850115750794,0
tomato,6,15.929176617733905,69.86542719556067,1,37.61741533894321,5.864302117452375,automated,0.2025622445724512,0
onion,2,15.415546851772708,57.165260262524406,0,34.79456692312471,6.725180767103751,automated,0.2270897340096653,1
tomato,3,17.874117553637937,80.13241347262245,1,24.34819531697669,0.2862096824346868,automated,0.21509661006783598,0
wheat,3,25.757752563447497,87.69676550599699,1,2.937248159729878,0.5462230945769871,manual,0.07857367028559588,0
wheat,9,13.33626242014656,76.50490802034716,0,28.460605497031548,6.1930715232019535,automated,0.12276972034391158,1
tomato,7,36.045078859795126,67.31620402540256,0,3.2826326937869106,5.708865778224898,manual,0.0823816524750881,0
onion,8,18.92084593925417,66.4075737492802,0,29.37515572415115,4.325541188579056,semi,0.2607431005121408,1
wheat,9,14.876139624061235,80.96819409501974,1,38.61931053720288,6.614756462902966,automated,0.2367259138388808,1
onion,6,30.2686392879473,62.4722259462779,0,28.494612188990175,4.5250140459440225,automated,0.10038175072956061,1
onion,4,11.142589017979578,78.23159317492936,0,47.860024814399765,1.5118969301065233,manual,0.13532731012247334,1
wheat,1,28.599056946224927,60.53311531045475,0,22.425725508480355,5.100496266018301,manual,0.29165374806605354,0
onion,8,30.945952920294992,33.74665649843545,1,36.19489078938741,4.5199724132194605,manual,0.19853983946991288,1
wheat,7,16.447495941601574,53.036820534249316,1,32.35902471186965,6.900212914070206,semi,0.2502888993252893,1
onion,2,11.258922203309028,56.66645746028992,1,47.59728950323014,1.4972701546235423,semi,0.11614775869218229,1
wheat,8,20.909360767583486,38.49703469919703,0,34.52129323862394,4.185194554538193,automated,0.1025132300448263,1
tomato,5,12.957826907258095,36.14977975135277,1,8.709444378591302,5.461172655575858,automated,0.2459792322116371,0
wheat,7,13.494335490200111,62.127896979417244,1,45.90933220161032,2.3728816253671954,manual,0.22146811380786002,1
wheat,4,17.627836943345937,35.10861819336493,1,32.385529642950786,2.657757081687664,semi,0.2202444823029409,0
wheat,5,18.86403773880278,48.17671007340503,1,3.788896847900325,6.215312868298245,automated,0.1881586454572985,0
wheat,8,25.89911023064262,74.67581855778457,1,31.905710371876786,2.8293641572621695,manual,0.1908945856941372,1
onion,1,30.351756565090394,87.86593077407885,1,42.506612113714425,4.373129963269301,manual,0.23392437632656343,1
tomato,1,27.783128226105543,73.07223483311571,0,28.120967513531177,6.224666962687779,semi,0.11750062028029883,0
wheat,4,14.450810118685505,89.5575329071722,1,17.638922987504525,1.4687860816339295,semi,0.13819211646423896,0
onion,3,15.162580973578793,71.90027827676417,1,39.582752801318954,6.873141074468241,automated,0.2679091926300138,1
tomato,2,36.363077493787436,47.62766823925965,1,37.778064385673986,4.913674737792281,automated,0.12721630025303943,0
tomato,3,26.75056945192341,70.32315243032171,1,26.576561248871137,3.4728518589901136,manual,0.18657739284482477,0
tomato,1,36.098134986930674,72.12940591181423,1,8.255003185107316,3.016443950456984,manual,0.22565986600167104,0
tomato,1,21.146395339596232,52.30361907698764,0,12.796364819589524,6.680552308860531,manual,0.29998120670829415,0
wheat,6,28.432000222939713,31.06283103656334,0,35.70874669274697,1.4400737927076646,automated,0.15882283287383298,1
wheat,5,25.709902481638323,72.19198708652922,1,38.885861773561594,2.1817827979217292,semi,0.15702321915623596,1
onion,8,19.573704694613877,31.3020057165325,1,14.12546806792652,2.154549288835473,automated,0.26064709485841686,0
onion,2,24.09746116100786,67.87128468360427,0,18.295298627778973,2.0230443431412444,semi,0.25137577781496584,0
onion,4,25.07472630480796,39.816989324553305,0,4.648698606740371,3.2797663165098245,automated,0.23276897043363715,0
tomato,8,16.023129242700357,63.9362116648826,1,34.53271157322549,6.924254632874832,automated,0.16580740935225724,0
tomato,6,19.450311171301948,60.234781522836,1,1.1681445962014734,6.221507367013522,semi,0.13098478004017894,0
wheat,1,33.74229251520927,30.810818538370953,1,3.187451497296199,2.295646978250403,automated,0.20218262064621217,0
tomato,4,37.47364718362381,51.771949019706206,1,1.2041711858522257,2.9600908101109638,automated,0.2690558232829102,0
